longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.8488465647308393,-0.7457869674993136,-1.71807160004454,27700.0,4179.0,15037.0,4072.0,6.6288,339700.0,False,False,False,False
0.8538377581141102,-0.7551489687021723,-0.7650475132888723,6300.0,937.0,3671.0,943.0,5.9716,262100.0,False,False,False,False
0.8488465647308393,-0.7551489687021723,-1.0033035349777892,3552.0,575.0,2120.0,573.0,6.4333,271500.0,False,False,False,False
0.8638201448806452,-0.7457869674993136,-1.9563276217334569,9959.0,1544.0,4904.0,1429.0,6.9754,402500.0,False,False,False,False
0.8588289514973813,-0.7364249662964516,-0.3679541438073441,3128.0,497.0,1406.0,472.0,7.5286,462700.0,False,False,False,False
0.8588289514973813,-0.727062965093593,-0.44737281770364973,1160.0,166.0,467.0,178.0,8.105,386200.0,False,False,False,False
0.8588289514973813,-0.7317439656950223,0.26739524736310105,761.0,101.0,295.0,95.0,11.1077,500001.0,False,False,False,False
0.8538377581141102,-0.727062965093593,0.18797657346679542,2524.0,349.0,1003.0,343.0,7.5196,380900.0,False,False,False,False
0.8488465647308393,-0.727062965093593,0.3468139212594067,4518.0,716.0,2037.0,764.0,5.6015,267200.0,False,False,False,False
0.8488465647308393,-0.7317439656950223,-0.606210165496261,4723.0,882.0,2210.0,768.0,3.8167,258700.0,False,False,False,False
0.8588289514973813,-0.717700963890731,-0.5267914915999554,5179.0,944.0,2315.0,884.0,4.51,189900.0,False,False,False,False
0.8538377581141102,-0.7223819644921603,0.029139225674184116,3855.0,585.0,2205.0,609.0,5.5496,218200.0,False,False,False,False
0.8588289514973813,-0.7223819644921603,-1.0033035349777892,4556.0,639.0,2066.0,651.0,6.4667,263900.0,False,False,False,False
0.8538377581141102,-0.7223819644921603,-0.20911679601473282,3408.0,542.0,1664.0,543.0,6.1498,239100.0,False,False,False,False
0.8488465647308393,-0.717700963890731,-0.28853546991103846,2208.0,477.0,1084.0,424.0,3.775,191700.0,False,False,False,False
0.8488465647308393,-0.7223819644921603,0.18797657346679542,1484.0,327.0,927.0,317.0,3.6484,189600.0,False,False,False,False
0.8438553713475754,-0.717700963890731,0.26739524736310105,3357.0,621.0,1696.0,604.0,4.2685,216600.0,False,False,False,False
0.8388641779643045,-0.7223819644921603,0.5850699429483236,1811.0,320.0,1005.0,332.0,5.5629,188300.0,False,False,False,False
0.8488465647308393,-0.7223819644921603,0.5850699429483236,1267.0,191.0,640.0,200.0,5.2405,220000.0,False,False,False,False
0.8488465647308393,-0.727062965093593,0.3468139212594067,3630.0,800.0,2257.0,796.0,3.2469,206900.0,False,False,False,False
0.8438553713475754,-0.7223819644921603,0.029139225674184116,3416.0,790.0,2223.0,728.0,3.5109,186000.0,False,False,False,False
0.8538377581141102,-0.717700963890731,-0.44737281770364973,2535.0,490.0,1327.0,466.0,3.5977,180600.0,False,False,False,False
0.8538377581141102,-0.717700963890731,0.029139225674184116,1185.0,197.0,588.0,196.0,5.0832,196900.0,False,False,False,False
0.8488465647308393,-0.717700963890731,-1.0827222088740949,6409.0,1363.0,3359.0,1267.0,3.875,173300.0,False,False,False,False
0.8638201448806452,-0.717700963890731,-0.9238848610814836,7836.0,1624.0,4419.0,1526.0,3.8465,180700.0,False,False,False,False
0.8588289514973813,-0.7130199632893017,-0.12969812211842718,1748.0,403.0,985.0,416.0,3.1133,180600.0,True,False,False,False
0.8488465647308393,-0.7083389626878723,0.3468139212594067,2059.0,361.0,1073.0,339.0,4.2454,183800.0,False,False,False,False
0.8438553713475754,-0.7083389626878723,0.3468139212594067,1485.0,274.0,1006.0,258.0,5.1708,158500.0,False,False,False,False
0.8438553713475754,-0.7083389626878723,0.4262325951557123,912.0,165.0,522.0,150.0,4.0417,178000.0,False,False,False,False
0.8488465647308393,-0.7083389626878723,0.4262325951557123,1004.0,220.0,772.0,217.0,3.8571,174500.0,False,False,False,False
0.8488465647308393,-0.7130199632893017,-0.44737281770364973,4066.0,819.0,2105.0,737.0,4.6556,199600.0,False,False,False,False
0.8488465647308393,-0.7130199632893017,0.4262325951557123,1324.0,211.0,799.0,228.0,4.5234,192200.0,False,False,False,False
0.8438553713475754,-0.7130199632893017,0.10855789957048975,3082.0,602.0,2008.0,619.0,4.1411,182700.0,False,False,False,False
0.8388641779643045,-0.7083389626878723,0.505651269052018,1470.0,241.0,885.0,246.0,4.9239,168800.0,False,False,False,False
0.8438553713475754,-0.7083389626878723,0.505651269052018,1574.0,276.0,1088.0,289.0,4.0938,165300.0,False,False,False,False
0.8388641779643045,-0.7130199632893017,0.5850699429483236,806.0,147.0,446.0,153.0,4.5221,151300.0,False,False,False,False
0.8438553713475754,-0.7130199632893017,-0.844466187185178,2923.0,670.0,1751.0,656.0,3.2383,157000.0,False,False,False,False
0.8388641779643045,-0.7083389626878723,0.505651269052018,1447.0,272.0,1224.0,268.0,3.9934,141900.0,False,False,False,False
0.8388641779643045,-0.7083389626878723,0.505651269052018,1566.0,321.0,1396.0,317.0,4.05,141300.0,False,False,False,False
0.8388641779643045,-0.7130199632893017,-0.12969812211842718,2434.0,535.0,1623.0,498.0,3.6875,140200.0,False,False,False,False
0.8338729845810334,-0.7130199632893017,0.6644886168446292,1286.0,255.0,1047.0,249.0,4.2019,140100.0,False,False,False,False
0.8438553713475754,-0.7036579620864397,-0.28853546991103846,2559.0,654.0,1674.0,623.0,2.8547,155600.0,False,False,False,False
0.8438553713475754,-0.7083389626878723,0.5850699429483236,2029.0,351.0,1327.0,364.0,4.1836,164300.0,False,False,False,False
0.8388641779643045,-0.7036579620864397,0.4262325951557123,2159.0,386.0,1443.0,385.0,4.1995,147400.0,False,False,False,False
0.8338729845810334,-0.7036579620864397,-0.28853546991103846,3076.0,856.0,2868.0,752.0,2.6619,117600.0,False,False,False,False
0.8338729845810334,-0.7036579620864397,0.26739524736310105,1640.0,391.0,1312.0,358.0,2.6292,136100.0,False,False,False,False
0.8338729845810334,-0.7036579620864397,-1.8769089478371512,1126.0,316.0,819.0,311.0,1.5,139800.0,False,False,False,False
0.8338729845810334,-0.7036579620864397,0.6644886168446292,1801.0,422.0,1564.0,425.0,3.1597,133000.0,False,False,False,False
0.8338729845810334,-0.7083389626878723,0.3468139212594067,1788.0,456.0,1787.0,361.0,2.6629,124100.0,False,False,False,False
0.8338729845810334,-0.7083389626878723,0.3468139212594067,1555.0,361.0,1571.0,386.0,4.0529,138200.0,False,False,False,False
0.8338729845810334,-0.7083389626878723,0.505651269052018,957.0,194.0,804.0,221.0,3.3322,151400.0,False,False,False,False
0.8288817911977695,-0.7036579620864397,0.4262325951557123,1540.0,328.0,1037.0,317.0,2.2132,138500.0,False,False,False,False
0.8238905978144986,-0.7036579620864397,1.0615819863261575,1762.0,398.0,1526.0,365.0,2.8643,132600.0,True,False,False,False
0.8288817911977695,-0.7083389626878723,0.9821633124298519,2673.0,578.0,2259.0,592.0,3.7846,145500.0,False,False,False,False
0.8288817911977695,-0.7083389626878723,0.3468139212594067,1391.0,309.0,1038.0,298.0,4.1944,149500.0,False,False,False,False
0.8238905978144986,-0.7083389626878723,0.26739524736310105,2552.0,576.0,2161.0,548.0,2.9459,144400.0,False,False,False,False
0.8188994044312276,-0.7083389626878723,0.5850699429483236,294.0,67.0,266.0,80.0,3.5385,134400.0,True,False,False,False
0.8338729845810334,-0.7130199632893017,-0.44737281770364973,4776.0,1316.0,4797.0,1187.0,2.1667,142600.0,False,False,False,False
0.8288817911977695,-0.7130199632893017,-0.6856288393925667,3158.0,684.0,2396.0,713.0,3.525,153000.0,False,False,False,False
0.8238905978144986,-0.7130199632893017,-0.3679541438073441,2838.0,695.0,2151.0,645.0,3.2202,126200.0,False,False,False,False
0.8139082110479637,-0.717700963890731,0.18797657346679542,1239.0,254.0,929.0,244.0,3.3625,153400.0,False,False,False,False
0.7989346308981579,-0.7130199632893017,-0.844466187185178,123.0,28.0,121.0,26.0,3.0417,137500.0,True,False,False,False
0.788952244131623,-0.727062965093593,-1.4003969044593174,2399.0,527.0,2307.0,531.0,3.5625,141000.0,True,False,False,False
0.788952244131623,-0.7317439656950223,0.18797657346679542,1507.0,369.0,1548.0,347.0,3.4327,147200.0,True,False,False,False
0.7939434375148868,-0.7317439656950223,-1.0827222088740949,3543.0,888.0,3131.0,823.0,3.0184,139400.0,True,False,False,False
0.7939434375148868,-0.7317439656950223,-0.05027944822212153,441.0,106.0,504.0,108.0,2.9107,152500.0,True,False,False,False
0.788952244131623,-0.7364249662964516,0.26739524736310105,2491.0,616.0,2660.0,595.0,2.564,145800.0,True,False,False,False
0.783961050748352,-0.7317439656950223,0.4262325951557123,1696.0,456.0,1609.0,426.0,2.25,138500.0,True,False,False,False
0.788952244131623,-0.7317439656950223,0.505651269052018,1681.0,360.0,1648.0,373.0,2.4911,145900.0,True,False,False,False
0.788952244131623,-0.727062965093593,0.505651269052018,1032.0,207.0,954.0,191.0,2.8906,134800.0,True,False,False,False
0.7989346308981579,-0.727062965093593,-1.6386529261482343,2027.0,480.0,1781.0,447.0,3.0806,142400.0,True,False,False,False
0.7989346308981579,-0.727062965093593,0.10855789957048975,2227.0,474.0,1961.0,481.0,3.3261,164100.0,True,False,False,False
0.8039258242814288,-0.7317439656950223,0.26739524736310105,2910.0,709.0,2583.0,670.0,3.7736,158400.0,False,False,False,False
0.7989346308981579,-0.7317439656950223,-0.6856288393925667,2063.0,496.0,1573.0,468.0,3.2,157100.0,False,False,False,False
0.7989346308981579,-0.7317439656950223,-0.5267914915999554,1438.0,364.0,1325.0,335.0,2.7802,162500.0,False,False,False,False
0.7939434375148868,-0.727062965093593,-0.9238848610814836,3640.0,830.0,3537.0,807.0,3.4784,152200.0,True,False,False,False
0.7939434375148868,-0.717700963890731,-0.5267914915999554,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,True,False,False,False
0.7939434375148868,-0.7223819644921603,0.18797657346679542,3073.0,617.0,2640.0,594.0,3.5,161300.0,True,False,False,False
0.7989346308981579,-0.7223819644921603,-0.12969812211842718,3569.0,761.0,3339.0,762.0,4.1304,160500.0,True,False,False,False
0.8089170176646927,-0.7130199632893017,0.029139225674184116,1986.0,448.0,2013.0,432.0,3.1034,140800.0,True,False,False,False
0.8039258242814288,-0.717700963890731,0.505651269052018,4036.0,904.0,3878.0,846.0,3.2957,141600.0,True,False,False,False
0.7989346308981579,-0.717700963890731,0.3468139212594067,1558.0,316.0,1600.0,338.0,2.9712,143900.0,True,False,False,False
0.7989346308981579,-0.717700963890731,-0.20911679601473282,1399.0,277.0,1285.0,276.0,4.0,160100.0,True,False,False,False
0.8039258242814288,-0.7223819644921603,0.10855789957048975,2686.0,613.0,2477.0,573.0,3.4427,160800.0,True,False,False,False
0.8039258242814288,-0.7223819644921603,-1.7974902739408456,1954.0,534.0,1584.0,496.0,3.1621,131000.0,True,False,False,False
0.8039258242814288,-0.717700963890731,0.10855789957048975,2775.0,657.0,2847.0,642.0,3.2266,141800.0,True,False,False,False
0.7989346308981579,-0.7223819644921603,0.18797657346679542,2779.0,639.0,2259.0,670.0,3.4032,143400.0,True,False,False,False
0.8089170176646927,-0.7223819644921603,-0.606210165496261,2215.0,484.0,1792.0,419.0,2.8375,166500.0,False,False,False,False
0.8089170176646927,-0.727062965093593,0.4262325951557123,2278.0,476.0,1728.0,448.0,3.125,154100.0,False,False,False,False
0.8089170176646927,-0.7223819644921603,-0.844466187185178,1179.0,324.0,1296.0,331.0,2.851,140600.0,False,False,False,False
0.8039258242814288,-0.727062965093593,0.8233259646372405,1076.0,338.0,1242.0,332.0,2.2679,151800.0,False,False,False,False
0.8039258242814288,-0.727062965093593,0.3468139212594067,4151.0,850.0,3563.0,848.0,3.1912,159900.0,False,False,False,False
0.8039258242814288,-0.727062965093593,-0.05027944822212153,2831.0,552.0,2330.0,557.0,3.9741,173100.0,False,False,False,False
0.8139082110479637,-0.7223819644921603,-0.606210165496261,2707.0,675.0,1742.0,626.0,2.1062,176700.0,False,False,False,False
0.8139082110479637,-0.727062965093593,0.26739524736310105,2704.0,514.0,1669.0,497.0,4.4653,195400.0,False,False,False,False
0.8139082110479637,-0.727062965093593,0.4262325951557123,1970.0,476.0,1269.0,406.0,4.064,201200.0,False,False,False,False
0.8139082110479637,-0.727062965093593,0.505651269052018,2393.0,417.0,1336.0,418.0,4.87,187700.0,False,False,False,False
0.8089170176646927,-0.727062965093593,0.6644886168446292,1137.0,203.0,672.0,226.0,3.2969,189000.0,False,False,False,False
0.8089170176646927,-0.7317439656950223,0.6644886168446292,1987.0,399.0,1279.0,378.0,4.1172,176500.0,False,False,False,False
0.8188994044312276,-0.7223819644921603,0.4262325951557123,2192.0,431.0,1376.0,428.0,3.9861,163900.0,False,False,False,False
0.8188994044312276,-0.7223819644921603,0.505651269052018,782.0,153.0,499.0,163.0,4.2062,161300.0,False,False,False,False
0.8188994044312276,-0.7223819644921603,0.505651269052018,1891.0,353.0,1093.0,382.0,4.0167,165500.0,False,False,False,False
0.8188994044312276,-0.7223819644921603,0.6644886168446292,1185.0,225.0,769.0,235.0,4.4625,154200.0,False,False,False,False
0.8238905978144986,-0.727062965093593,0.5850699429483236,1285.0,228.0,679.0,231.0,3.8705,191900.0,False,False,False,False
0.8238905978144986,-0.727062965093593,0.505651269052018,2108.0,408.0,1257.0,414.0,4.1312,185200.0,False,False,False,False
0.8188994044312276,-0.7317439656950223,0.4262325951557123,1409.0,305.0,819.0,273.0,3.3977,188800.0,False,False,False,False
0.8188994044312276,-0.727062965093593,0.5850699429483236,1371.0,246.0,806.0,241.0,4.5078,187100.0,False,False,False,False
0.8188994044312276,-0.727062965093593,0.505651269052018,689.0,128.0,379.0,128.0,3.9583,206000.0,False,False,False,False
0.8188994044312276,-0.727062965093593,0.5850699429483236,1597.0,285.0,901.0,272.0,4.3947,197000.0,False,False,False,False
0.8188994044312276,-0.727062965093593,0.5850699429483236,1788.0,317.0,1139.0,320.0,4.125,185800.0,False,False,False,False
0.8288817911977695,-0.727062965093593,0.3468139212594067,2325.0,452.0,1170.0,445.0,3.6625,217100.0,False,False,False,False
0.8288817911977695,-0.727062965093593,0.505651269052018,1443.0,266.0,861.0,262.0,3.5795,186900.0,False,False,False,False
0.8238905978144986,-0.727062965093593,0.5850699429483236,1479.0,251.0,741.0,245.0,4.2986,189600.0,False,False,False,False
0.8238905978144986,-0.727062965093593,0.505651269052018,1860.0,323.0,1011.0,305.0,3.5536,207000.0,False,False,False,False
0.8238905978144986,-0.727062965093593,0.505651269052018,1897.0,311.0,965.0,323.0,5.7039,199400.0,False,False,False,False
0.8288817911977695,-0.717700963890731,-0.05027944822212153,3694.0,722.0,1999.0,718.0,3.2813,181100.0,False,False,False,False
0.8288817911977695,-0.7223819644921603,-0.6856288393925667,4327.0,1037.0,2296.0,963.0,3.0441,185400.0,False,False,False,False
0.8238905978144986,-0.7223819644921603,0.505651269052018,1810.0,318.0,1164.0,332.0,5.0123,165700.0,False,False,False,False
0.8238905978144986,-0.717700963890731,0.3468139212594067,1921.0,397.0,1492.0,393.0,4.375,150500.0,False,False,False,False
0.8338729845810334,-0.717700963890731,0.18797657346679542,3007.0,653.0,1766.0,616.0,3.7083,166000.0,False,False,False,False
0.8288817911977695,-0.717700963890731,0.505651269052018,2746.0,478.0,1779.0,501.0,4.25,166700.0,False,False,False,False
0.8238905978144986,-0.717700963890731,0.505651269052018,2994.0,603.0,1933.0,561.0,4.0052,160700.0,False,False,False,False
0.8388641779643045,-0.717700963890731,-0.12969812211842718,3341.0,728.0,1762.0,679.0,2.9437,180400.0,False,False,False,False
0.8388641779643045,-0.717700963890731,0.505651269052018,3185.0,544.0,1858.0,564.0,3.8304,175900.0,False,False,False,False
0.8388641779643045,-0.717700963890731,0.4262325951557123,2048.0,411.0,1456.0,416.0,3.125,168600.0,False,False,False,False
0.8338729845810334,-0.717700963890731,0.505651269052018,2739.0,475.0,1481.0,483.0,4.5655,176600.0,False,False,False,False
0.8338729845810334,-0.7223819644921603,0.4262325951557123,1562.0,272.0,825.0,266.0,4.125,220800.0,False,False,False,False
0.8338729845810334,-0.727062965093593,0.26739524736310105,2068.0,356.0,976.0,370.0,5.212,201200.0,False,False,False,False
0.8388641779643045,-0.7223819644921603,0.6644886168446292,1055.0,280.0,538.0,206.0,2.4167,181300.0,False,False,False,False
0.8388641779643045,-0.7223819644921603,0.505651269052018,1205.0,330.0,583.0,319.0,2.3971,188900.0,False,False,False,False
0.8388641779643045,-0.7223819644921603,0.6644886168446292,1813.0,394.0,1100.0,375.0,3.4453,176700.0,False,False,False,False
0.8338729845810334,-0.7223819644921603,0.8233259646372405,1726.0,333.0,892.0,335.0,4.3409,191800.0,False,False,False,False
0.8438553713475754,-0.727062965093593,0.10855789957048975,6132.0,1538.0,3147.0,1449.0,2.7763,187800.0,False,False,False,False
0.8388641779643045,-0.727062965093593,0.505651269052018,1711.0,335.0,825.0,356.0,3.5,215600.0,False,False,False,False
0.8388641779643045,-0.727062965093593,-0.28853546991103846,2115.0,489.0,1107.0,477.0,3.1949,207400.0,False,False,False,False
0.8388641779643045,-0.7317439656950223,0.26739524736310105,2374.0,450.0,1580.0,427.0,3.8837,200300.0,False,False,False,False
0.8338729845810334,-0.727062965093593,0.26739524736310105,5482.0,1251.0,3426.0,1117.0,3.2943,204400.0,False,False,False,False
0.8488465647308393,-0.7364249662964516,-0.28853546991103846,3652.0,470.0,1525.0,484.0,10.1248,428500.0,False,False,False,False
0.8438553713475754,-0.7364249662964516,-0.44737281770364973,6689.0,1124.0,3081.0,1047.0,5.9254,491200.0,False,False,False,False
0.8338729845810334,-0.7364249662964516,0.505651269052018,1313.0,194.0,599.0,209.0,7.5,287200.0,False,False,False,False
0.8338729845810334,-0.7364249662964516,0.3468139212594067,1701.0,290.0,831.0,275.0,5.4469,274700.0,False,False,False,False
0.8338729845810334,-0.7364249662964516,0.3468139212594067,1330.0,209.0,578.0,192.0,5.6406,266200.0,False,False,False,False
0.8388641779643045,-0.7317439656950223,0.505651269052018,1439.0,261.0,804.0,271.0,3.9808,188600.0,False,False,False,False
0.8338729845810334,-0.7317439656950223,0.505651269052018,1646.0,294.0,1056.0,280.0,3.055,172000.0,False,False,False,False
0.8388641779643045,-0.7317439656950223,0.505651269052018,834.0,137.0,392.0,123.0,4.5179,218800.0,False,False,False,False
0.8338729845810334,-0.7364249662964516,0.4262325951557123,2956.0,469.0,1488.0,464.0,5.3664,268300.0,False,False,False,False
0.8338729845810334,-0.7317439656950223,0.5850699429483236,1009.0,164.0,466.0,149.0,5.8519,249400.0,False,False,False,False
0.8288817911977695,-0.7317439656950223,0.5850699429483236,1390.0,270.0,887.0,266.0,5.0897,189000.0,False,False,False,False
0.8288817911977695,-0.7317439656950223,0.3468139212594067,2938.0,561.0,1519.0,549.0,4.5594,204200.0,False,False,False,False
0.8238905978144986,-0.7364249662964516,0.4262325951557123,2819.0,609.0,1718.0,558.0,3.5547,197600.0,False,False,False,False
0.8238905978144986,-0.7317439656950223,0.5850699429483236,1057.0,207.0,658.0,207.0,4.7708,191700.0,False,False,False,False
0.8238905978144986,-0.7317439656950223,0.029139225674184116,1699.0,399.0,1052.0,411.0,3.2122,195500.0,False,False,False,False
0.8288817911977695,-0.7364249662964516,0.029139225674184116,3250.0,521.0,1382.0,513.0,5.112,218300.0,False,False,False,False
0.8238905978144986,-0.7364249662964516,0.505651269052018,2894.0,467.0,1420.0,479.0,5.184,224900.0,False,False,False,False
0.8188994044312276,-0.7364249662964516,0.6644886168446292,1505.0,262.0,798.0,259.0,5.4635,202100.0,False,False,False,False
0.8188994044312276,-0.7364249662964516,0.505651269052018,1022.0,183.0,628.0,187.0,3.9375,187500.0,False,False,False,False
0.8188994044312276,-0.7411059668978843,0.5850699429483236,1340.0,221.0,848.0,244.0,4.1731,205100.0,False,False,False,False
0.8188994044312276,-0.7411059668978843,0.26739524736310105,3055.0,623.0,1902.0,565.0,4.2926,190700.0,False,False,False,False
0.8238905978144986,-0.7317439656950223,0.7439072907409349,175.0,22.0,129.0,20.0,9.7066,182500.0,False,False,False,False
0.8188994044312276,-0.7364249662964516,-0.05027944822212153,3342.0,688.0,2210.0,647.0,3.4596,202800.0,False,False,False,False
0.8089170176646927,-0.7411059668978843,0.4262325951557123,1428.0,227.0,890.0,249.0,5.8722,204800.0,False,False,False,False
0.8139082110479637,-0.7364249662964516,0.26739524736310105,3418.0,662.0,2003.0,622.0,4.0333,210200.0,False,False,False,False
0.8139082110479637,-0.7364249662964516,0.4262325951557123,1921.0,422.0,1230.0,447.0,3.6648,193900.0,False,False,False,False
0.8188994044312276,-0.7317439656950223,0.5850699429483236,1207.0,209.0,683.0,213.0,5.3559,207300.0,False,False,False,False
0.8139082110479637,-0.7317439656950223,-0.28853546991103846,1814.0,404.0,1187.0,363.0,3.3523,170800.0,False,False,False,False
0.8089170176646927,-0.7317439656950223,0.6644886168446292,1375.0,260.0,951.0,272.0,3.2083,195200.0,False,False,False,False
0.8089170176646927,-0.7364249662964516,0.26739524736310105,2252.0,415.0,1370.0,411.0,4.6312,184800.0,False,False,False,False
0.8039258242814288,-0.7317439656950223,0.505651269052018,2819.0,529.0,1508.0,485.0,4.6118,191700.0,False,False,False,False
0.8039258242814288,-0.7364249662964516,0.4262325951557123,2226.0,381.0,1464.0,365.0,4.4102,183200.0,False,False,False,False
0.8039258242814288,-0.7364249662964516,0.18797657346679542,2017.0,462.0,1462.0,457.0,2.067,167300.0,False,False,False,False
0.7989346308981579,-0.7411059668978843,0.3468139212594067,1452.0,268.0,1274.0,278.0,3.6563,162700.0,False,False,False,False
0.7989346308981579,-0.7364249662964516,0.4262325951557123,3580.0,684.0,2786.0,636.0,4.0469,166800.0,False,False,False,False
0.7939434375148868,-0.7364249662964516,0.3468139212594067,1353.0,228.0,1079.0,237.0,4.5417,160300.0,False,False,False,False
0.7939434375148868,-0.7364249662964516,0.5850699429483236,2391.0,407.0,1967.0,398.0,4.0274,160700.0,False,False,False,False
0.7939434375148868,-0.7411059668978843,0.505651269052018,2342.0,426.0,2176.0,416.0,3.7454,156900.0,False,False,False,False
0.788952244131623,-0.7411059668978843,0.505651269052018,1792.0,317.0,1441.0,306.0,3.7917,151100.0,False,False,False,False
0.7989346308981579,-0.7411059668978843,0.3468139212594067,2028.0,422.0,1727.0,371.0,2.8438,157600.0,False,False,False,False
0.7989346308981579,-0.7411059668978843,0.5850699429483236,931.0,160.0,746.0,201.0,3.1667,158000.0,False,False,False,False
0.7989346308981579,-0.7411059668978843,0.5850699429483236,1299.0,206.0,763.0,216.0,3.5179,161400.0,False,False,False,False
0.7989346308981579,-0.7411059668978843,0.4262325951557123,2050.0,495.0,1832.0,465.0,2.8333,155700.0,False,False,False,False
0.7939434375148868,-0.7411059668978843,0.3468139212594067,1560.0,315.0,1467.0,313.0,4.1429,159800.0,False,False,False,False
0.7939434375148868,-0.7457869674993136,0.4262325951557123,2547.0,537.0,2108.0,498.0,3.4722,154600.0,False,False,False,False
0.7989346308981579,-0.7457869674993136,0.26739524736310105,1507.0,295.0,1326.0,324.0,4.119,163300.0,False,False,False,False
0.7989346308981579,-0.7457869674993136,-0.05027944822212153,1686.0,417.0,1355.0,388.0,2.5192,157300.0,False,False,False,False
0.8039258242814288,-0.7504679681007429,0.505651269052018,1623.0,331.0,1462.0,312.0,3.9803,152600.0,False,False,False,False
0.8089170176646927,-0.7504679681007429,0.3468139212594067,1453.0,326.0,1609.0,319.0,3.7578,155800.0,False,False,False,False
0.8089170176646927,-0.7504679681007429,0.505651269052018,804.0,159.0,727.0,179.0,2.7361,145700.0,False,False,False,False
0.8039258242814288,-0.7411059668978843,0.505651269052018,1254.0,263.0,1092.0,268.0,4.6364,163100.0,False,False,False,False
0.8039258242814288,-0.7411059668978843,0.5850699429483236,1475.0,270.0,1149.0,284.0,3.0904,158600.0,False,False,False,False
0.8089170176646927,-0.7411059668978843,0.505651269052018,1309.0,276.0,1113.0,253.0,4.375,156500.0,False,False,False,False
0.8089170176646927,-0.7457869674993136,0.5850699429483236,1044.0,200.0,982.0,205.0,4.7679,153900.0,False,False,False,False
0.8039258242814288,-0.7457869674993136,0.505651269052018,1141.0,212.0,924.0,212.0,3.1591,148300.0,False,False,False,False
0.8039258242814288,-0.7457869674993136,0.3468139212594067,1458.0,268.0,1115.0,257.0,4.7955,158100.0,False,False,False,False
0.8039258242814288,-0.7457869674993136,0.4262325951557123,1381.0,265.0,1020.0,268.0,4.025,146900.0,False,False,False,False
0.8039258242814288,-0.7411059668978843,0.26739524736310105,1993.0,388.0,1385.0,380.0,3.7258,181900.0,False,False,False,False
0.8139082110479637,-0.7411059668978843,0.4262325951557123,1729.0,324.0,1341.0,324.0,3.7708,163500.0,False,False,False,False
0.8139082110479637,-0.7457869674993136,0.5850699429483236,1431.0,354.0,1367.0,334.0,3.5592,160200.0,False,False,False,False
0.8139082110479637,-0.7457869674993136,0.4262325951557123,1403.0,274.0,977.0,257.0,3.8409,163000.0,False,False,False,False
0.8139082110479637,-0.7411059668978843,0.4262325951557123,1519.0,304.0,1262.0,300.0,3.3409,161200.0,False,False,False,False
0.8089170176646927,-0.7411059668978843,0.18797657346679542,2349.0,539.0,2028.0,521.0,3.494,154500.0,False,False,False,False
0.8139082110479637,-0.7457869674993136,0.3468139212594067,1493.0,331.0,1571.0,354.0,3.8864,158900.0,False,False,False,False
0.8089170176646927,-0.7457869674993136,-0.12969812211842718,2610.0,846.0,2296.0,750.0,2.274,150800.0,False,False,False,False
0.8139082110479637,-0.7504679681007429,0.505651269052018,1499.0,289.0,1112.0,268.0,3.83,149000.0,False,False,False,False
0.8139082110479637,-0.7504679681007429,0.505651269052018,1375.0,249.0,1015.0,239.0,4.0521,151800.0,False,False,False,False
0.8089170176646927,-0.7504679681007429,0.3468139212594067,1782.0,394.0,1517.0,376.0,3.3389,157900.0,False,False,False,False
0.8188994044312276,-0.7598299693036049,-0.44737281770364973,3188.0,836.0,3883.0,840.0,2.1863,157600.0,False,False,False,False
0.8188994044312276,-0.7598299693036049,0.3468139212594067,1733.0,361.0,1757.0,375.0,4.2266,153800.0,False,False,False,False
0.8139082110479637,-0.7551489687021723,-0.12969812211842718,5026.0,955.0,3899.0,930.0,3.871,162900.0,False,False,False,False
0.8089170176646927,-0.7551489687021723,-0.7650475132888723,1129.0,258.0,900.0,228.0,3.875,135600.0,False,False,False,False
0.8089170176646927,-0.7551489687021723,-0.5267914915999554,1919.0,411.0,1203.0,363.0,4.2578,144100.0,False,False,False,False
0.8238905978144986,-0.7504679681007429,0.505651269052018,1341.0,233.0,898.0,216.0,4.1118,157300.0,False,False,False,False
0.8238905978144986,-0.7504679681007429,0.26739524736310105,1819.0,375.0,1728.0,375.0,3.975,162400.0,False,False,False,False
0.8238905978144986,-0.7504679681007429,0.505651269052018,1469.0,306.0,1285.0,308.0,3.9219,159500.0,False,False,False,False
0.8188994044312276,-0.7504679681007429,0.505651269052018,2160.0,399.0,1694.0,403.0,3.8581,163100.0,False,False,False,False
0.8188994044312276,-0.7504679681007429,0.10855789957048975,2246.0,446.0,1837.0,431.0,4.7917,164500.0,False,False,False,False
0.8188994044312276,-0.7457869674993136,-0.44737281770364973,6361.0,1168.0,4580.0,1109.0,4.9342,181000.0,False,False,False,False
0.8188994044312276,-0.7457869674993136,0.10855789957048975,1336.0,239.0,905.0,253.0,4.8854,178100.0,False,False,False,False
0.8338729845810334,-0.7457869674993136,-1.0827222088740949,11989.0,2185.0,6652.0,2081.0,4.5554,278300.0,False,False,False,False
0.8338729845810334,-0.7411059668978843,0.3468139212594067,629.0,76.0,253.0,75.0,7.6286,330400.0,False,False,False,False
